domain,google_indexed,archive_api_url
southdale.com,1,http://web.archive.org/cdx/search/cdx?url=southdale.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
recreationbrokers.com,1,http://web.archive.org/cdx/search/cdx?url=recreationbrokers.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fatguyshirts.com,1,http://web.archive.org/cdx/search/cdx?url=fatguyshirts.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
insideboxing.com,1,http://web.archive.org/cdx/search/cdx?url=insideboxing.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vrgn.com,1,http://web.archive.org/cdx/search/cdx?url=vrgn.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
matriots.com,1,http://web.archive.org/cdx/search/cdx?url=matriots.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vyyo.com,1,http://web.archive.org/cdx/search/cdx?url=vyyo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
echousa.com,1,http://web.archive.org/cdx/search/cdx?url=echousa.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pudgybunny.com,1,http://web.archive.org/cdx/search/cdx?url=pudgybunny.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lux-replica-phones.com,1,http://web.archive.org/cdx/search/cdx?url=lux-replica-phones.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
speedyadverts.com,1,http://web.archive.org/cdx/search/cdx?url=speedyadverts.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
colorgenetics.info,1,http://web.archive.org/cdx/search/cdx?url=colorgenetics.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stockstoshop.com,1,http://web.archive.org/cdx/search/cdx?url=stockstoshop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
youandaids.org,1,http://web.archive.org/cdx/search/cdx?url=youandaids.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
inebrio.com,1,http://web.archive.org/cdx/search/cdx?url=inebrio.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
be-extreme.com,1,http://web.archive.org/cdx/search/cdx?url=be-extreme.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
londongoldexchange.com,1,http://web.archive.org/cdx/search/cdx?url=londongoldexchange.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
crush3r.com,1,http://web.archive.org/cdx/search/cdx?url=crush3r.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stlurgentcare.com,1,http://web.archive.org/cdx/search/cdx?url=stlurgentcare.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
2muslims.com,1,http://web.archive.org/cdx/search/cdx?url=2muslims.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
loanskey.com,1,http://web.archive.org/cdx/search/cdx?url=loanskey.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
absolutelypsychic.com,1,http://web.archive.org/cdx/search/cdx?url=absolutelypsychic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
russian-plus.com,1,http://web.archive.org/cdx/search/cdx?url=russian-plus.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
newyorksurf.com,1,http://web.archive.org/cdx/search/cdx?url=newyorksurf.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
nkud.com,1,http://web.archive.org/cdx/search/cdx?url=nkud.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
link-up.net,1,http://web.archive.org/cdx/search/cdx?url=link-up.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
omkolthoum.com,1,http://web.archive.org/cdx/search/cdx?url=omkolthoum.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
newmixes.com,1,http://web.archive.org/cdx/search/cdx?url=newmixes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
soundrecorder.net,0,http://web.archive.org/cdx/search/cdx?url=soundrecorder.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fixdevice.com,1,http://web.archive.org/cdx/search/cdx?url=fixdevice.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pinkypleasure.com,1,http://web.archive.org/cdx/search/cdx?url=pinkypleasure.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
meanrabbit.com,1,http://web.archive.org/cdx/search/cdx?url=meanrabbit.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
nvdeals.com,1,http://web.archive.org/cdx/search/cdx?url=nvdeals.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
trishield.com,1,http://web.archive.org/cdx/search/cdx?url=trishield.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
capacitacionenlinea.com,1,http://web.archive.org/cdx/search/cdx?url=capacitacionenlinea.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
johnsesl.com,1,http://web.archive.org/cdx/search/cdx?url=johnsesl.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
buscadormundial.com,1,http://web.archive.org/cdx/search/cdx?url=buscadormundial.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cruceroporelcaribe.com,1,http://web.archive.org/cdx/search/cdx?url=cruceroporelcaribe.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pymeschile.com,1,http://web.archive.org/cdx/search/cdx?url=pymeschile.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
areajoven.com,1,http://web.archive.org/cdx/search/cdx?url=areajoven.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fantasydreamteam.com,1,http://web.archive.org/cdx/search/cdx?url=fantasydreamteam.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
weather-in-croatia.com,1,http://web.archive.org/cdx/search/cdx?url=weather-in-croatia.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
golfclubbusiness.com,1,http://web.archive.org/cdx/search/cdx?url=golfclubbusiness.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
inmueblesecuador.com,1,http://web.archive.org/cdx/search/cdx?url=inmueblesecuador.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
guiaprofesional.com,1,http://web.archive.org/cdx/search/cdx?url=guiaprofesional.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fasprint.com,1,http://web.archive.org/cdx/search/cdx?url=fasprint.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
amigazo.com,1,http://web.archive.org/cdx/search/cdx?url=amigazo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hl2.com,1,http://web.archive.org/cdx/search/cdx?url=hl2.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
arcadia-animations.com,1,http://web.archive.org/cdx/search/cdx?url=arcadia-animations.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
digitalartresources.com,1,http://web.archive.org/cdx/search/cdx?url=digitalartresources.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
iawmd.org,1,http://web.archive.org/cdx/search/cdx?url=iawmd.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
oklahomalottery.com,1,http://web.archive.org/cdx/search/cdx?url=oklahomalottery.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
aventureros.com,1,http://web.archive.org/cdx/search/cdx?url=aventureros.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
articleyard.com,1,http://web.archive.org/cdx/search/cdx?url=articleyard.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
comprasmendoza.com,1,http://web.archive.org/cdx/search/cdx?url=comprasmendoza.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hotelescarlospaz.com,1,http://web.archive.org/cdx/search/cdx?url=hotelescarlospaz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
merchant-account-quotes.com,1,http://web.archive.org/cdx/search/cdx?url=merchant-account-quotes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gametrust.com,1,http://web.archive.org/cdx/search/cdx?url=gametrust.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
preconstructionprograms.com,1,http://web.archive.org/cdx/search/cdx?url=preconstructionprograms.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
backwash.com,1,http://web.archive.org/cdx/search/cdx?url=backwash.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
siteobjects.com,1,http://web.archive.org/cdx/search/cdx?url=siteobjects.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gnometownusa.com,1,http://web.archive.org/cdx/search/cdx?url=gnometownusa.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jirolu.com,0,http://web.archive.org/cdx/search/cdx?url=jirolu.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
turizamusrbiji.com,1,http://web.archive.org/cdx/search/cdx?url=turizamusrbiji.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
red-bull.com,0,http://web.archive.org/cdx/search/cdx?url=red-bull.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
zodiacsigns.com,1,http://web.archive.org/cdx/search/cdx?url=zodiacsigns.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
student-manual.com,1,http://web.archive.org/cdx/search/cdx?url=student-manual.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
2daybiz.com,1,http://web.archive.org/cdx/search/cdx?url=2daybiz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
loveandbullets.com,1,http://web.archive.org/cdx/search/cdx?url=loveandbullets.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dit.net,1,http://web.archive.org/cdx/search/cdx?url=dit.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
wwon.net,1,http://web.archive.org/cdx/search/cdx?url=wwon.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
turnkey-script.com,1,http://web.archive.org/cdx/search/cdx?url=turnkey-script.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
directoryexplorer.com,1,http://web.archive.org/cdx/search/cdx?url=directoryexplorer.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
nexwebsites.com,1,http://web.archive.org/cdx/search/cdx?url=nexwebsites.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
warcraftcinema.com,1,http://web.archive.org/cdx/search/cdx?url=warcraftcinema.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
personalthailand.com,1,http://web.archive.org/cdx/search/cdx?url=personalthailand.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
droidnerds.com,1,http://web.archive.org/cdx/search/cdx?url=droidnerds.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mta.me,1,http://web.archive.org/cdx/search/cdx?url=mta.meoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
calfed.com,1,http://web.archive.org/cdx/search/cdx?url=calfed.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
czautohits.com,1,http://web.archive.org/cdx/search/cdx?url=czautohits.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
aflam4me.com,1,http://web.archive.org/cdx/search/cdx?url=aflam4me.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
giggles.net,1,http://web.archive.org/cdx/search/cdx?url=giggles.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
goteen.net,1,http://web.archive.org/cdx/search/cdx?url=goteen.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tophostingforum.com,1,http://web.archive.org/cdx/search/cdx?url=tophostingforum.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
forumhealth.net,1,http://web.archive.org/cdx/search/cdx?url=forumhealth.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
robertsreview.com,1,http://web.archive.org/cdx/search/cdx?url=robertsreview.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
busimarket.com,1,http://web.archive.org/cdx/search/cdx?url=busimarket.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
shopofbrides.com,1,http://web.archive.org/cdx/search/cdx?url=shopofbrides.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
outdoorathlete.com,1,http://web.archive.org/cdx/search/cdx?url=outdoorathlete.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
myscienceisbetter.info,1,http://web.archive.org/cdx/search/cdx?url=myscienceisbetter.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
naturalbuy.com,1,http://web.archive.org/cdx/search/cdx?url=naturalbuy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
neonramp.com,1,http://web.archive.org/cdx/search/cdx?url=neonramp.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
whatthefuck.com,1,http://web.archive.org/cdx/search/cdx?url=whatthefuck.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bloodpressure.com,1,http://web.archive.org/cdx/search/cdx?url=bloodpressure.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
speedski.com,1,http://web.archive.org/cdx/search/cdx?url=speedski.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mirrors.org,1,http://web.archive.org/cdx/search/cdx?url=mirrors.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
v8bikes.com,1,http://web.archive.org/cdx/search/cdx?url=v8bikes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lethimstay.com,0,http://web.archive.org/cdx/search/cdx?url=lethimstay.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
publicphoto.org,1,http://web.archive.org/cdx/search/cdx?url=publicphoto.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
breedersdirectory.com,1,http://web.archive.org/cdx/search/cdx?url=breedersdirectory.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thecheappop.com,1,http://web.archive.org/cdx/search/cdx?url=thecheappop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
koulan.net,1,http://web.archive.org/cdx/search/cdx?url=koulan.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
brisbane-plumber.com,1,http://web.archive.org/cdx/search/cdx?url=brisbane-plumber.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
miata.org,1,http://web.archive.org/cdx/search/cdx?url=miata.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
secure2u.com,0,http://web.archive.org/cdx/search/cdx?url=secure2u.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
proutist-universal.org,1,http://web.archive.org/cdx/search/cdx?url=proutist-universal.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
oceanviewcam.com,1,http://web.archive.org/cdx/search/cdx?url=oceanviewcam.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
datingsingless.com,1,http://web.archive.org/cdx/search/cdx?url=datingsingless.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
321website.com,1,http://web.archive.org/cdx/search/cdx?url=321website.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hobby.org,1,http://web.archive.org/cdx/search/cdx?url=hobby.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
parishiltonrecord.com,1,http://web.archive.org/cdx/search/cdx?url=parishiltonrecord.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
premiumthemes.com,1,http://web.archive.org/cdx/search/cdx?url=premiumthemes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
luluschocolate.com,1,http://web.archive.org/cdx/search/cdx?url=luluschocolate.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
segnalasito.net,1,http://web.archive.org/cdx/search/cdx?url=segnalasito.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
safecomputing.com,1,http://web.archive.org/cdx/search/cdx?url=safecomputing.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vria.org,1,http://web.archive.org/cdx/search/cdx?url=vria.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vrmls.org,1,http://web.archive.org/cdx/search/cdx?url=vrmls.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
feelingflirty.com,1,http://web.archive.org/cdx/search/cdx?url=feelingflirty.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
oddies.com,1,http://web.archive.org/cdx/search/cdx?url=oddies.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
netmarkpro.com,1,http://web.archive.org/cdx/search/cdx?url=netmarkpro.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
musicoflebanon.com,0,http://web.archive.org/cdx/search/cdx?url=musicoflebanon.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
london-hotel.net,1,http://web.archive.org/cdx/search/cdx?url=london-hotel.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
globalfundatm.org,1,http://web.archive.org/cdx/search/cdx?url=globalfundatm.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
911researchers.com,1,http://web.archive.org/cdx/search/cdx?url=911researchers.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
adnuker.com,1,http://web.archive.org/cdx/search/cdx?url=adnuker.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
overflite.com,1,http://web.archive.org/cdx/search/cdx?url=overflite.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dvdeastereggs.com,1,http://web.archive.org/cdx/search/cdx?url=dvdeastereggs.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
idriveorlando.com,1,http://web.archive.org/cdx/search/cdx?url=idriveorlando.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
blueheroninn.com,1,http://web.archive.org/cdx/search/cdx?url=blueheroninn.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
headhuntable.com,1,http://web.archive.org/cdx/search/cdx?url=headhuntable.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
collegeandjuniortennis.com,1,http://web.archive.org/cdx/search/cdx?url=collegeandjuniortennis.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
radiolist.net,1,http://web.archive.org/cdx/search/cdx?url=radiolist.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
somnathhotels.com,0,http://web.archive.org/cdx/search/cdx?url=somnathhotels.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
midiringtones.com,1,http://web.archive.org/cdx/search/cdx?url=midiringtones.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
contentoperator.com,1,http://web.archive.org/cdx/search/cdx?url=contentoperator.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
digitalprintcenter.com,1,http://web.archive.org/cdx/search/cdx?url=digitalprintcenter.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
digitalprintservice.com,1,http://web.archive.org/cdx/search/cdx?url=digitalprintservice.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
passporttoromance.com,1,http://web.archive.org/cdx/search/cdx?url=passporttoromance.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photosondvd.com,1,http://web.archive.org/cdx/search/cdx?url=photosondvd.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photoclutch.com,1,http://web.archive.org/cdx/search/cdx?url=photoclutch.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
4cards.com,1,http://web.archive.org/cdx/search/cdx?url=4cards.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photoworks.net,1,http://web.archive.org/cdx/search/cdx?url=photoworks.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sonneries.com,1,http://web.archive.org/cdx/search/cdx?url=sonneries.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photoaccess.com,1,http://web.archive.org/cdx/search/cdx?url=photoaccess.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photomail.com,1,http://web.archive.org/cdx/search/cdx?url=photomail.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sexyportable.com,1,http://web.archive.org/cdx/search/cdx?url=sexyportable.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
iwantacopy.com,1,http://web.archive.org/cdx/search/cdx?url=iwantacopy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
godwire.com,1,http://web.archive.org/cdx/search/cdx?url=godwire.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
quickpersonals.com,1,http://web.archive.org/cdx/search/cdx?url=quickpersonals.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
specialsomeone.com,1,http://web.archive.org/cdx/search/cdx?url=specialsomeone.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
giveloot.com,1,http://web.archive.org/cdx/search/cdx?url=giveloot.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
masterdatabase.com,1,http://web.archive.org/cdx/search/cdx?url=masterdatabase.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
miniringtones.com,1,http://web.archive.org/cdx/search/cdx?url=miniringtones.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gottafindyou.com,1,http://web.archive.org/cdx/search/cdx?url=gottafindyou.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tickleyourfancy.com,1,http://web.archive.org/cdx/search/cdx?url=tickleyourfancy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ffje.com,1,http://web.archive.org/cdx/search/cdx?url=ffje.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dvdphotoshow.com,1,http://web.archive.org/cdx/search/cdx?url=dvdphotoshow.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
publish-book.com,1,http://web.archive.org/cdx/search/cdx?url=publish-book.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
nazimhikmetran.com,1,http://web.archive.org/cdx/search/cdx?url=nazimhikmetran.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
swords.com,1,http://web.archive.org/cdx/search/cdx?url=swords.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
touristmartinique.com,1,http://web.archive.org/cdx/search/cdx?url=touristmartinique.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
chinamuseums.com,1,http://web.archive.org/cdx/search/cdx?url=chinamuseums.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ringtone.com,1,http://web.archive.org/cdx/search/cdx?url=ringtone.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
procooling.com,1,http://web.archive.org/cdx/search/cdx?url=procooling.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
merchantdigital.com,1,http://web.archive.org/cdx/search/cdx?url=merchantdigital.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cosocialmedia.net,1,http://web.archive.org/cdx/search/cdx?url=cosocialmedia.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
shotimes.com,1,http://web.archive.org/cdx/search/cdx?url=shotimes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
conectatuempresa.com,1,http://web.archive.org/cdx/search/cdx?url=conectatuempresa.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
veggiechef.com,1,http://web.archive.org/cdx/search/cdx?url=veggiechef.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
babesandstuff.com,1,http://web.archive.org/cdx/search/cdx?url=babesandstuff.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
xyzcompany.com,1,http://web.archive.org/cdx/search/cdx?url=xyzcompany.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
spainerasmus.com,1,http://web.archive.org/cdx/search/cdx?url=spainerasmus.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
goteamspeak.com,1,http://web.archive.org/cdx/search/cdx?url=goteamspeak.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
udub.com,1,http://web.archive.org/cdx/search/cdx?url=udub.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thetoyguide.com,1,http://web.archive.org/cdx/search/cdx?url=thetoyguide.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
arlington.net,1,http://web.archive.org/cdx/search/cdx?url=arlington.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
get-financed.org,1,http://web.archive.org/cdx/search/cdx?url=get-financed.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
juicewireless.com,1,http://web.archive.org/cdx/search/cdx?url=juicewireless.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
juicecaster.com,0,http://web.archive.org/cdx/search/cdx?url=juicecaster.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
heritagetrail.com,1,http://web.archive.org/cdx/search/cdx?url=heritagetrail.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gsmspain.com,1,http://web.archive.org/cdx/search/cdx?url=gsmspain.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
artinaclick.com,1,http://web.archive.org/cdx/search/cdx?url=artinaclick.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
optoutday.com,1,http://web.archive.org/cdx/search/cdx?url=optoutday.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gfpoint.com,1,http://web.archive.org/cdx/search/cdx?url=gfpoint.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
orbstudy.com,1,http://web.archive.org/cdx/search/cdx?url=orbstudy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dy2000.com,1,http://web.archive.org/cdx/search/cdx?url=dy2000.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bridalheadpieces.com,1,http://web.archive.org/cdx/search/cdx?url=bridalheadpieces.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pond.com,1,http://web.archive.org/cdx/search/cdx?url=pond.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bionicbong.com,1,http://web.archive.org/cdx/search/cdx?url=bionicbong.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
datedir.com,1,http://web.archive.org/cdx/search/cdx?url=datedir.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
xtremepccentral.com,1,http://web.archive.org/cdx/search/cdx?url=xtremepccentral.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
musiceffect.com,0,http://web.archive.org/cdx/search/cdx?url=musiceffect.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
netwind.com,1,http://web.archive.org/cdx/search/cdx?url=netwind.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
eighteen.tv,1,http://web.archive.org/cdx/search/cdx?url=eighteen.tvoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
j4jumpy.net,1,http://web.archive.org/cdx/search/cdx?url=j4jumpy.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
soccerpage.com,1,http://web.archive.org/cdx/search/cdx?url=soccerpage.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
discount-leather.net,1,http://web.archive.org/cdx/search/cdx?url=discount-leather.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
websitecenter.com,1,http://web.archive.org/cdx/search/cdx?url=websitecenter.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
buscooposiciones.com,1,http://web.archive.org/cdx/search/cdx?url=buscooposiciones.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
afroniquelyyou.com,1,http://web.archive.org/cdx/search/cdx?url=afroniquelyyou.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
happyvalleyracecourse.com,1,http://web.archive.org/cdx/search/cdx?url=happyvalleyracecourse.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
listedlocal.com,1,http://web.archive.org/cdx/search/cdx?url=listedlocal.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
etravelmaine.com,1,http://web.archive.org/cdx/search/cdx?url=etravelmaine.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
